id,name,symbol,rank,is_new,is_active,type
appc-appcoins,AppCoins,APPC,512,False,True,token
xcur-curate,Curate,XCUR,513,False,True,token
nex-nash-exchange-token,Nash Exchange,NEX,514,False,True,token
vidy-vidy,VIDY,VIDY,515,False,True,token
nmc-namecoin,Namecoin,NMC,516,False,True,coin
clo-callisto-network,Callisto Network,CLO,517,False,True,coin
game-gamecredits,GameCredits,GAME,518,False,True,coin
mph-88mph,88mph,MPH,519,False,True,token
nif-unifty,Unifty,NIF,519,False,True,token
hyn-hyperion,Hyperion,HYN,521,False,True,token
mitx-morpheus-labs,Morpheus Labs,MITX,522,False,True,token
afin-asian-fintech,Asian Fintech,AFIN,523,False,True,token
pro-propy,Propy,PRO,524,False,True,token
zee-zeroswap,ZeroSwap,ZEE,525,False,True,token
euno-euno,EUNO,EUNO,526,False,True,coin
tone-te-food,TE-FOOD,TONE,527,False,True,token
lbc-lbry-credits,LBRY Credits,LBC,528,False,True,coin
cas-cashaa,Cashaa,CAS,529,False,True,token
dec-decentr,Decentr,DEC,530,False,True,token
wow-wownero,Wownero,WOW,531,False,True,coin
gvt-genesis-vision,Genesis Vision,GVT,532,False,True,token
layer-unilayer,UniLayer,LAYER,533,False,True,token
abt-arcblock,Arcblock,ABT,534,False,True,token
dac-davinci-coin,Davinci Coin,DAC,535,False,True,token
enq-enecuum,Enecuum,ENQ,536,False,True,coin
tmtg-the-midas-touch-gold,The Midas Touch Gold,TMTG,537,False,True,token
dcn-dentacoin,Dentacoin,DCN,538,False,True,token
xsn-stakenet,Stakenet,XSN,539,False,True,coin
gyen-gyen,GYEN,GYEN,540,False,True,token
mix-mixmarvel,MixMarvel,MIX,540,False,True,token
top-top,TOP,TOP,542,False,True,token
six-six,SIX,SIX,543,False,True,token
nxt-nxt,Nxt,NXT,544,False,True,coin
emrx-emirex-token,Emirex Token,EMRX,545,False,True,token
uncx-unicrypt,UniCrypt,UNCX,546,False,True,token
digg-digg,Digg,DIGG,547,False,True,token
btrs-bitball-treasure,Bitball Treasure,BTRS,548,False,True,token
coval-circuits-of-value,Circuits of Value,COVAL,549,False,True,token
mta-meta,Meta,MTA,550,False,True,token
mda-moeda-loyalty-points,Moeda Loyalty Points,MDA,551,False,True,token
sylo-sylo,Sylo,SYLO,552,False,True,token
txl-tixl,Tixl,TXL,553,False,True,token
temco-temco,TEMCO,TEMCO,554,False,True,token
san-santiment-network-token,Santiment Network Token,SAN,555,False,True,token
etp-metaverse-etp,Metaverse ETP,ETP,556,False,True,coin
brd-bread,Bread,BRD,557,False,True,token
aoa-aurora,Aurora,AOA,558,False,True,coin
rfuel-riodefi,RioDeFi,RFUEL,559,False,True,token
bft-bnktothefuture,BnkToTheFuture,BFT,560,False,True,token
swingby-swingby,Swingby,SWINGBY,561,False,True,token
minds-minds,Minds,MINDS,562,False,True,token
part-particl,Particl,PART,563,False,True,coin
ddim-duckdaodime,DuckDaoDime,DDIM,564,False,True,token
pickle-pickle-finance,Pickle Finance,PICKLE,565,False,True,token
crpt-crypterium,Crypterium,CRPT,566,False,True,token
fct-factom,Factom,FCT,567,False,True,coin
oax-oax,OAX,OAX,568,False,True,token
bip-minter,Minter,BIP,569,False,True,coin
route-router-protocol,Router Protocol,ROUTE,570,False,True,token
qrl-quantum-resistant-ledger,Quantum Resistant Ledger,QRL,571,False,True,coin
sfund-seedifyfund,Seedify.fund,SFUND,572,False,True,token
foam-foam,FOAM,FOAM,573,False,True,token
tnb-time-new-bank,Time New Bank,TNB,575,False,True,token
ten-tokenomy,Tokenomy,TEN,576,False,True,token
awc-atomic-wallet-coin,Atomic Wallet Coin,AWC,577,False,True,token
juv-juventus-fan-token,Juventus Fan Token,JUV,578,False,True,token
swrv-swerve,Swerve,SWRV,578,False,True,token
ban-banano,Banano,BAN,579,False,True,coin
mrx-metrix,Metrix,MRX,580,False,True,coin
dov-dovu,Dovu,DOV,581,False,True,token
ceek-ceek-vr,CEEK VR,CEEK,582,False,True,token
pzm-prizm,PRIZM,PZM,583,False,True,coin
pma-pumapay,PumaPay,PMA,584,False,True,token
free-free-coin,FREE Coin,FREE,585,False,True,token
dora-dora-factory,Dora Factory,DORA,586,False,True,token
muse-muse,Muse,MUSE,587,False,True,token
pay-tenx,TenX,PAY,588,False,True,token
yoyow-yoyow,YOYOW,YOYOW,589,False,True,coin
fly-franklin,Franklin,FLY,590,False,True,token
mtx-matryx,Matryx,MTX,591,False,True,token
mwat-restart-energy-mwat,Restart Energy MWAT,MWAT,592,False,True,token
trtl-turtlecoin,TurtleCoin,TRTL,593,False,True,coin
egt-egretia,Egretia,EGT,594,False,True,token
gmb-gamb,GAMB,GMB,596,False,True,token
meme-meme,Meme,MEME,597,False,True,token
mth-monetha,Monetha,MTH,597,False,True,token
idle-idle,IDLE,IDLE,598,False,True,token
evx-everex,Everex,EVX,599,False,True,token
bank-float-protocol,Float Protocol,BANK,600,False,True,token
cbk-cobak-token,Cobak Token,CBK,601,False,True,token
fleta-fleta,FLETA,FLETA,602,False,True,token
new-newton,Newton,NEW,603,False,True,coin
prob-probit-token,ProBit Token,PROB,604,False,True,token
plr-pillar,Pillar,PLR,605,False,True,token
true-truechain,TrueChain,TRUE,606,False,True,coin
juld-julswap,JulSwap,JULD,607,False,True,token
sha-safe-haven,Safe Haven,SHA,608,False,True,token
ubxt-upbots,UpBots,UBXT,609,False,True,token
man-matrix-ai-network,Matrix AI Network,MAN,610,False,True,token
ppay-plasma-finance,Plasma Finance,PPAY,611,False,True,token
ubq-ubiq,Ubiq,UBQ,612,False,True,coin
act-achain,Achain,ACT,613,False,True,coin
poa-poa-network,POA,POA,614,False,True,coin
roobee-roobee,ROOBEE,ROOBEE,615,False,True,token
lym-lympo,Lympo,LYM,616,False,True,token
aeon-aeon,Aeon,AEON,617,False,True,coin
zap-zap,Zap,ZAP,618,False,True,token
cws-crowns,Crowns,CWS,619,False,True,token
aly-ally,Ally,ALY,620,False,True,token
polk-polkamarkets,Polkamarkets,POLK,620,False,True,token
emc2-einsteinium,Einsteinium,EMC2,621,False,True,coin
vib-viberate,Viberate,VIB,623,False,True,token
jade-jade-currency,Jade Currency,JADE,624,False,True,token
cmt-cybermiles,CyberMiles,CMT,625,False,True,coin
uip-unlimitedip,UnlimitedIP,UIP,626,False,True,token
udoo-howdoo,Howdoo,UDOO,627,False,True,token
mds-medishares,MediShares,MDS,628,False,True,token
niox-autonio,Autonio,NIOX,629,False,True,token
meetone-meetone,MEET.ONE,MEETONE,630,False,True,token
dlt-agrello,Agrello,DLT,631,False,True,token
block-blocknet,Blocknet,BLOCK,632,False,True,coin
exnt-exnetwork-token,ExNetwork Token,EXNT,633,False,True,token
hot-hydro-protocol,Hydro Protocol,HOT,634,False,True,token
shroom-niftyx-protocol,Niftyx Protocol,SHROOM,635,False,True,token
ipx-tachyon-protocol,Tachyon Protocol,IPX,636,False,True,token
xcash-x-cash,X-CASH,XCASH,637,False,True,coin
labs-labs-group,LABS Group,LABS,638,False,True,token
chi-xaya,XAYA,CHI,639,False,True,coin
dmd-diamond,Diamond,DMD,640,False,True,coin
bst-blockstamp,BlockStamp,BST,641,False,True,coin
olt-oneledger,OneLedger,OLT,642,False,True,token
apm-apm-coin,apM Coin,APM,643,False,True,token
kat-kambria,Kambria,KAT,645,False,True,token
cwv-cwv-chain,CWV Chain,CWV,646,False,True,token
buy-burency,Burency,BUY,647,False,True,token
qlc-qlc-chain,QLC Chain,QLC,647,False,True,token
iqn-iqeon,IQeon,IQN,648,False,True,token
nlg-gulden,Gulden,NLG,649,False,True,coin
amlt-amlt,AMLT,AMLT,650,False,True,token
cora-corrafinance,Corra.Finance,CORA,651,False,True,token
swftc-swftcoin,SwftCoin,SWFTC,652,False,True,token
zash-zimbocash,ZIMBOCASH,ZASH,653,False,True,token
xft-offshift,Offshift,XFT,654,False,True,token
mobi-mobius,Mobius,MOBI,655,False,True,token
tkn-monolith,Monolith,TKN,656,False,True,token
opct-opacity,Opacity,OPCT,658,False,True,token
htdf-orient-walt,Orient Walt,HTDF,658,False,True,coin
smart-smartcash,SmartCash,SMART,659,False,True,coin
lnc-linker-coin,Linker Coin,LNC,660,False,True,token
hyve-hyve,Hyve,HYVE,661,False,True,token
mark-benchmark-protocol,Benchmark Protocol,MARK,662,False,True,token
tau-lamden,Lamden,TAU,663,False,True,token
ogo-origo,Origo,OGO,664,False,True,token
rook-keeperdao,KeeperDAO,ROOK,665,False,True,token
amb-ambrosus,Ambrosus,AMB,666,False,True,coin
cov-covesting,Covesting,COV,667,False,True,token
rio-realio-network,Realio Network,RIO,668,False,True,token
krl-kryll,Kryll,KRL,669,False,True,token
valor-valor-token,Valor Token,VALOR,670,False,True,token
vitae-vitae,Vitae,VITAE,671,False,True,coin
myst-mysterium,Mysterium,MYST,672,False,True,token
ousd-origin-dollar,Origin Dollar,OUSD,673,False,True,token
itc-iot-chain,IoT Chain,ITC,674,False,True,token
ocn-odyssey,Odyssey,OCN,675,False,True,token
vidya-vidya,Vidya,VIDYA,677,False,True,token
hvn-hive-project,Hiveterminal Token,HVN,678,False,True,token
white-whiteheart,Whiteheart,WHITE,678,False,True,token
lcc-litecoin-cash,Litecoin Cash,LCC,679,False,True,coin
fkx-knoxstertoken,FortKnoxster,FKX,680,False,True,token
int-internet-node-token,INT Chain,INT,681,False,True,coin
scc-stakecubecoin,StakeCubeCoin,SCC,682,False,True,coin
wgr-wagerr,Wagerr,WGR,683,False,True,coin
uuu-u-network,U Network,UUU,684,False,True,token
vrx-verox,Verox,VRX,684,False,True,token
safe-safecoin,SafeCoin,SAFE,686,False,True,coin
alpaca-alpaca-finance,Alpaca Finance,ALPACA,687,False,True,token
abyss-the-abyss,Abyss Token,ABYSS,687,False,True,token
cbc-cashbet-coin,CashBet Coin,CBC,689,False,True,token
octo-octofi,OctoFi,OCTO,690,False,True,token
hit-hitchain,HitChain,HIT,691,False,True,token
let-linkeye,LinkEye,LET,692,False,True,token
nord-nord-finance,Nord Finance,NORD,693,False,True,token
dta-data,DATA,DTA,694,False,True,token
ruff-ruff,Ruff,RUFF,695,False,True,token
csp-caspian,Caspian,CSP,696,False,True,token
gswap-gameswap,Gameswap,GSWAP,698,False,True,token
oin-oin-finance,OIN Finance,OIN,698,False,True,token
pai-pchain,PCHAIN,PI,699,False,True,token
html-htmlcoin,HTMLCOIN,HTML,700,False,True,coin
wiken-project-with,Project WITH,WIKEN,701,False,True,token
cs-credits,Credits,CS,702,False,True,coin
bolt-bolt,BOLT,BOLT,703,False,True,token
con-conun,CONUN,CON,704,False,True,token
etho-ethoprotocol,Etho Protocol,ETHO,705,False,True,coin
hpt-huobi-pool-token,Huobi Pool Token,HPT,706,False,True,token
nyzo-nyzo,Nyzo,NYZO,707,False,True,coin
argon-argon,Argon,ARGON,708,False,True,token
xmy-myriad,Myriad,XMY,709,False,True,coin
egg-nestree,Nestree,EGG,710,False,True,token
mbx-mobiepay,MobiePay,MBX,711,False,True,token
cloak-cloakcoin,CloakCoin,CLOAK,712,False,True,coin
abl-airbloc,Airbloc,ABL,713,False,True,token
srn-sirin-labs-token,SIRIN LABS Token,SRN,714,False,True,token
idna-idena,Idena,IDNA,715,False,True,coin
senso-senso,SENSO,SENSO,716,False,True,token
hord-hord,HORD,HORD,717,False,True,token
via-viacoin,Viacoin,VIA,718,False,True,coin
wpr-wepower,WePower,WPR,719,False,True,token
xpx-proximax,ProximaX,XPX,720,False,True,token
gnx-genaro-network,Genaro Network,GNX,721,False,True,token
xmx-xmax,XMax,XMX,722,False,True,token
kcash-kcash,Kcash,KCASH,724,False,True,token
umx-unimex-network,UniMex Network,UMX,724,False,True,token
xmc-monero-classic,Monero Classic,XMC,725,False,True,coin
tky-thekey,THEKEY,TKY,726,False,True,token
ibp-innovation-blockchain-payment,Innovation Blockchain Payment,IBP,727,False,True,token
moon-moonswap,MoonSwap,MOON,728,False,True,token
oce-oceanex-token,OceanEx Token,OCE,729,False,True,token
ftc-feathercoin,Feathercoin,FTC,730,False,True,coin
fuse-fuse-network,Fuse Network,FUSE,731,False,True,token
efx-effect-network,Effect Network,EFX,732,False,True,token
smt-smartmesh,SmartMesh,SMT,733,False,True,token
spc-spacechain,SpaceChain,SPC,734,False,True,token
tera-tera,TERA,TERA,735,False,True,coin
vex-vexanium,Vexanium,VEX,736,False,True,token
dos-dos-network,DOS Network,DOS,737,False,True,token
bird-birdmoney,Bird.Money,BIRD,738,False,True,token
smg-smaugs-nft,Smaugs NFT,SMG,739,False,True,token
ost-ost,OST,OST,740,False,True,token
blk-blackcoin,BlackCoin,BLK,741,False,True,coin
wings-wings,Wings,WINGS,742,False,True,token
plot-plotx,PlotX,PLOT,743,False,True,token
rfox-redfox-labs,RedFOX Labs,RFOX,744,False,True,token
swise-stakewise,StakeWise,SWISE,745,False,True,token
qcx-quickx-protocol,QuickX Protocol,QCX,745,False,True,token
sft-safex-token,Safex Token,SFT,747,False,True,token
byn-beyond-finance,Beyond Finance,BYN,748,False,True,token
bcdt-evidenz,EvidenZ,BCDT,749,False,True,token
flo-flo,FLO,FLO,750,False,True,coin
emc-emercoin,Emercoin,EMC,751,False,True,coin
ekt-educare,EDUCare,EKT,752,False,True,token
dough-piedao-dough-v2,PieDAO DOUGH v2,DOUGH,754,False,True,token
lxt-litex,Litex,LXT,754,False,True,token
prt-portion,Portion,PRT,755,False,True,token
zt-ztcoin,ZTCoin,ZT,756,False,True,token
unistake-unistake,Unistake,UNISTAKE,757,False,True,token
pcl-peculium,Peculium,PCL,758,False,True,token
atp-atlas-protocol,Atlas Protocol,ATP,759,False,True,token
cv-carvertical,carVertical,CV,760,False,True,token
sph-spheroid-universe,Spheroid Universe,SPH,761,False,True,token
trtt-trittium,Trittium,TRTT,762,False,True,coin
mtc-docademic,doc.com Token,MTC,763,False,True,token
crbn-carbon,Carbon,CRBN,764,False,True,token
xpm-primecoin,Primecoin,XPM,765,False,True,coin
tusc-the-universal-settlement-coin,The Universal Settlement Coin,TUSC,766,False,True,coin
xtl-stellite,Scala,XLA,767,False,True,coin
toko-tokoin,Tokoin,TOKO,768,False,True,coin
xdn-digitalnote,DigitalNote,XDN,769,False,True,coin
pan-pantos,PANTOS,PAN,770,False,True,token
bir-birake,Birake,BIR,771,False,True,coin
phnx-phoenixdao,PhoenixDAO,PHNX,772,False,True,token
cntr-centaur,Centaur,CNTR,773,False,True,token
watch-yieldwatch,Yieldwatch,WATCH,774,False,True,token
step-step-finance,Step Finance,STEP,775,False,True,token
play-herocoin,HEROcoin,PLAY,776,False,True,token
infi-insured-finance,Insured Finance,INFI,777,False,True,token
biki-biki,BIKI,BIKI,778,False,True,token
snc-suncontract,SunContract,SNC,779,False,True,token
plu-pluton,Pluton,PLU,780,False,True,token
dyp-defi-yield-protocol,DeFi Yield Protocol,DYP,781,False,True,token
trade-unitrade,Unitrade,TRADE,782,False,True,token
xfc-footballcoin,Footballcoin,XFC,783,False,True,coin
ccx-conceal,Conceal,CCX,784,False,True,coin
gsc-global-social-chain,Global Social Chain,GSC,785,False,True,token
now-changenow,NOW Token,NOW,786,False,True,token
kt-kuai-token,Kuai Token,KT,787,False,True,token
xdag-dagger,Dagger,XDAG,788,False,True,coin
bitcny-bitcny,bitCNY,BITCNY,789,False,True,token
lml-link-machine-learning,Link Machine Learning,LML,790,False,True,token
sync-sync-network,SYNC Network,SYNC,791,False,True,token
auc-auctus,Auctus,AUC,792,False,True,token
raven-raven-protocol,Raven Protocol,RAVEN,793,False,True,token
openc-open-platform,Open Platform,OPENC,794,False,True,token
face-faceter,Faceter,FACE,795,False,True,token
42-42-coin,42-coin,42,796,False,True,coin
gof-golff,Golff,GOF,797,False,True,token
equad-quadrantprotocol,QuadrantProtocol,EQUAD,798,False,True,token
mir-mir-coin,MIR COIN,MIR,799,False,True,coin
bscs-bsc-station,BSC Station,BSCS,799,False,True,token
gtc-gamecom,Game.com,GTC,801,False,True,token
cgt-cache-gold,CACHE Gold,CGT,802,False,True,token
mvp-merculet,Merculet,MVP,803,False,True,token
lba-libra-credit,Cred,LBA,804,False,True,token
gdao-governor-dao,Governor DAO,GDAO,804,False,True,token
gen-daostack,DAOstack,GEN,806,False,True,token
vdg-veridocglobal,VeriDocGlobal,VDG,807,False,True,token
1wo-1world,1World,1WO,808,False,True,token
grc-gridcoin,GridCoin,GRC,809,False,True,coin
avt-aventus,Aventus,AVT,810,False,True,token
dax-daex,DAEX,DAX,811,False,True,token
rmt-sureremit,SureRemit,RMT,812,False,True,token
par-parachute,Parachute,PAR,813,False,True,token
grlc-garlicoin,Garlicoin,GRLC,814,False,True,coin
dtx-data-exchange,DaTa eXchange,DTX,815,False,True,token
flixx-flixxo,Flixxo,FLIXX,816,False,True,token
yaxis-yaxis,yAxis,YAXIS,816,False,True,token
prdx-paramountdax-token,ParamountDax Token,PRDX,818,False,True,token
lbtc-lightning-bitcoin,Lightning Bitcoin,LBTC,819,False,True,coin
pot-potcoin,PotCoin,POT,820,False,True,coin
rth-rotharium,Rotharium,RTH,821,False,True,token
isr-insureum,Insureum,ISR,822,False,True,token
dgx-digix-gold-token,Digix Gold Token,DGX,823,False,True,token
masq-masq,MASQ,MASQ,824,False,True,token
baz-bazooka-token,Bazooka Token,BAZ,825,False,True,token
satt-satt,SaTT,SATT,826,False,True,token
trio-tripio,Tripio,TRIO,827,False,True,token
epic-epic-cash,Epic Cash,EPIC,828,False,True,coin
edr-endor-protocol,Endor Protocol,EDR,829,False,True,token
npxsxem-pundi-x-nem,Pundi X NEM,NPXSXEM,830,False,True,token
edn-eden,Eden,EDN,831,False,True,token
bac-basis-cash,Basis Cash,BAC,832,False,True,token
fair-fairgame,FairGame,FAIR,832,False,True,token
ncc-neurochain,NeuroChain,NCC,834,False,True,token
bunny-pancake-bunny,Pancake Bunny,BUNNY,834,False,True,token
nax-nextdao,NextDAO,NAX,835,False,True,token
skm-skrumble-network,Skrumble Network,SKM,836,False,True,token
ddd-scryinfo,Scry.info,DDD,839,False,True,token
ess-essentia,Essentia,ESS,840,False,True,token
rvc-ravencoin-classic,Ravencoin Classic,RVC,840,False,True,coin
stzen-stakedzen,StakedZEN,STZEN,841,False,True,token
yec-ycash,Ycash,YEC,842,False,True,coin
tips-fedoracoin,FedoraCoin,TIPS,843,False,True,coin
fund-unification,Unification,FUND,844,False,True,coin
aur-auroracoin,Auroracoin,AUR,845,False,True,coin
ilc-ilcoin,ILCOIN,ILC,846,False,True,coin
vin-vinchain,VINchain,VIN,847,False,True,coin
brew-cafeswap-token,CafeSwap Token,BREW,848,False,True,token
box-contentbox,ContentBox,BOX,849,False,True,token
res-resfinex-token,Resfinex Token,RES,850,False,True,token
ut-ulord,Ulord,UT,851,False,True,coin
pink-pinkcoin,Pinkcoin,PINK,852,False,True,coin
nfy-non-fungible-yearn,Non-Fungible Yearn,NFY,852,False,True,token
axpr-axpire,aXpire,AXPR,854,False,True,token
earnx-earnx,EarnX,EARNX,854,False,True,token
spaz-swapcoinz,SWAPCOINZ,SPAZ,856,False,True,token
oto-otocash,OTOCASH,OTO,857,False,True,token
mtn-medicalchain,Medicalchain,MTN,858,False,True,token
bomb-bomb,BOMB,BOMB,859,False,True,token
btcz-bitcoinz,BitcoinZ,BTCZ,860,False,True,coin
zer-zero,Zero,ZER,861,False,True,coin
lqx-lqx-coin,LQX COIN,LQX,862,False,True,coin
rem-remme,Remme,REM,863,False,True,token
rise-rise,Rise,RISE,864,False,True,coin
world-world-token,World Token,WORLD,865,False,True,token
ndx-indexed-finance,Indexed Finance,NDX,865,False,True,token
capp-cappasity,Cappasity,CAPP,867,False,True,token
eved-evedo,Evedo,EVED,868,False,True,token
uca-uca-coin,UCA Coin,UCA,869,False,True,coin
0xbtc-0xbitcoin,0xBitcoin,0xBTC,870,False,True,token
ugas-ugas,UGAS,UGAS,871,False,True,token
exrn-exrnchain,EXRNchain,EXRN,872,False,True,token
vnt-vntchain,VNTchain,VNT,873,False,True,token
phr-phore,Phore,PHR,874,False,True,coin
lrn-loopring-neo,Loopring [NEO],LRN,875,False,True,token
bznt-bezant,Bezant,BZNT,876,False,True,token
drc-digital-reserve-currency,Digital Reserve Currency,DRC,877,False,True,token
eosdt-eosdt,EOSDT,EOSDT,878,False,True,token
kit-dexkit,DexKit,KIT,879,False,True,token
nbx-netbox-coin,Netbox Coin,NBX,880,False,True,coin
ok-okcash,OKCash,OK,881,False,True,coin
qrk-quark,Quark,QRK,882,False,True,coin
dmg-dmm-governance,DMM: Governance,DMG,883,False,True,token
dgtx-digitex-futures,Digitex Futures,DGTX,884,False,True,token
lion-coin-lion,Coin Lion,LION,885,False,True,token
ryo-ryo-currency,Ryo Currency,RYO,886,False,True,coin
aac-acute-angle-cloud,Acute Angle Cloud,AAC,887,False,True,token
xbc-bitcoin-plus,Bitcoin Plus,XBC,888,False,True,coin
cnn-content-neutrality-network,Content Neutrality Network,CNN,889,False,True,token
ioc-io-coin,I/O Coin,IOC,890,False,True,coin
yee-yee,YEE,YEE,891,False,True,token
bid-topbidder,TopBidder,BID,892,False,True,token
pvt-pivot-token,Pivot Token,PVT,893,False,True,token
fsw-falconswap,Falconswap,FSW,894,False,True,token
jup-jupiter,Jupiter,JUP,895,False,True,coin
daps-daps-coin,DAPS Coin,DAPS,896,False,True,coin
pnt-penta,Penta,PNT,897,False,True,token
skb-sakura-bloom,Sakura Bloom,SKB,898,False,True,token
cure-curecoin,Curecoin,CURE,899,False,True,coin
tcc-the-champcoin,The ChampCoin,TCC,900,False,True,coin
ait-aichain,AICHAIN,AIT,901,False,True,token
gxt-gem-exchange-and-trading,Gem Exchange And Trading,GXT,902,False,True,token
adb-adbank,adbank,ADB,902,False,True,token
swm-swarm,Swarm,SWM,903,False,True,token
driv-global-x-autonomous-amp-electric-vehicles-etf,Global X Autonomous & Electric Vehicles ETF,DRIV,904,False,True,token
bitb-bean-cash,Bean Cash,BITB,905,False,True,coin
xchf-cryptofranc,CryptoFranc,XCHF,906,False,True,token
four-4thpillar-technologies,4thpillar technologies,FOUR,908,False,True,token
sumo-sumokoin,Sumokoin,SUMO,909,False,True,coin
pla-planet,PLANET,PLA,910,False,True,token
bcv-bitcapitalvendor,BitCapitalVendor,BCV,911,False,True,token
xlab-xceltoken-plus,XcelToken Plus,XLAB,912,False,True,token
